State Display Name,State URL Name,State Court URL,,State Display Name,State URL Name,District Display Name,District URL Name,Temp1,Temp2,District Court URL,Case Number,FIR Number,Party Name,Advocate Name,Case Code,Act,Case Type,Case Number,Court Number,Party Name,Order Date,Case List,StateInterim,StateFinal,DistrictInterim,DistrictFinal
,,,,Chhattisgarh,chhattisgarh,Mahasamund,/mahasamund,,<li><a href='https://districts.ecourts.gov.in/mahasamund'>Mahasamund</a></li>,https://districts.ecourts.gov.in/mahasamund,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=12,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=12,18,18,12,12
,,,,Chhattisgarh,chhattisgarh,Norh Bastar-Kanker,/kanker,,<li><a href='https://districts.ecourts.gov.in/kanker'>Norh Bastar-Kanker</a></li>,https://districts.ecourts.gov.in/kanker,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=13,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=13,18,18,13,13
,,,,Chhattisgarh,chhattisgarh,Raigarh,/raigarh,,<li><a href='https://districts.ecourts.gov.in/raigarh'>Raigarh</a></li>,https://districts.ecourts.gov.in/raigarh,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=6,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=6,18,18,=6,6
,,,,Chhattisgarh,chhattisgarh,Raipur,/raipur,,<li><a href='https://districts.ecourts.gov.in/raipur'>Raipur</a></li>,https://districts.ecourts.gov.in/raipur,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=3,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=3,18,18,=3,3
,,,,Chhattisgarh,chhattisgarh,Rajnandgaon,/rajnandgaon,,<li><a href='https://districts.ecourts.gov.in/rajnandgaon'>Rajnandgaon</a></li>,https://districts.ecourts.gov.in/rajnandgaon,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=10,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=10,18,18,10,10
,,,,Chhattisgarh,chhattisgarh,South Bastar-Dantewada,/dantewada,,<li><a href='https://districts.ecourts.gov.in/dantewada'>South Bastar-Dantewada</a></li>,https://districts.ecourts.gov.in/dantewada,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=17,18,18,17,17
,,,,Chhattisgarh,chhattisgarh,Surguja,/surguja,,<li><a href='https://districts.ecourts.gov.in/surguja'>Surguja</a></li>,https://districts.ecourts.gov.in/surguja,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=4,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=4,18,18,=4,4
,,,,Chhattisgarh,chhattisgarh,Surajpur,/surajpur,,<li><a href='https://districts.ecourts.gov.in/surajpur'>Surajpur</a></li>,https://districts.ecourts.gov.in/surajpur,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=21,18,18,21,21
,,,,Chhattisgarh,chhattisgarh,Bemetara,/bemetara,,<li><a href='https://districts.ecourts.gov.in/bemetara'>Bemetara</a></li>,https://districts.ecourts.gov.in/bemetara,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=20,18,18,20,20
,,,,Chhattisgarh,chhattisgarh,Balod,/balod,,<li><a href='https://districts.ecourts.gov.in/balod'>Balod</a></li>,https://districts.ecourts.gov.in/balod,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=19,18,18,19,19
,,,,Chhattisgarh,chhattisgarh,Balodabazar,/balodabazar,,<li><a href='https://districts.ecourts.gov.in/balodabazar'>Balodabazar</a></li>,https://districts.ecourts.gov.in/balodabazar,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=23,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=23,18,18,23,23
,,,,Chhattisgarh,chhattisgarh,Kondagaon,/kondagaon,,<li><a href='https://districts.ecourts.gov.in/kondagaon'>Kondagaon</a></li>,https://districts.ecourts.gov.in/kondagaon,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=22,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=22,18,18,22,22
,,,,Chhattisgarh,chhattisgarh,Garibandh,/garibandh,,<li><a href='https://districts.ecourts.gov.in/garibandh'>Garibandh</a></li>,https://districts.ecourts.gov.in/garibandh,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
,,,,Chhattisgarh,chhattisgarh,Mungeli,/mungeli,,<li><a href='https://districts.ecourts.gov.in/mungeli'>Mungeli</a></li>,https://districts.ecourts.gov.in/mungeli,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=18&dist_cd=24,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=18&dist_cd=24,18,18,24,24
